dir	vel
286.4 	0.76 
276.6 	0.50 
286.4 	0.76 
296.2 	0.76 
278.0 	0.25 
276.6 	0.50 
266.7 	0.00 
265.3 	0.00 
259.7 	0.00 
266.7 	1.01 
266.7 	0.76 
269.6 	0.25 
249.9 	0.50 
259.7 	0.76 
271.0 	0.50 
256.9 	0.76 
268.1 	1.51 
271.0 	1.01 
271.0 	0.50 
276.6 	1.01 
280.8 	0.25 
280.8 	0.76 
278.0 	1.01 
275.2 	0.76 
273.8 	1.26 
265.3 	1.51 
268.1 	1.01 
252.7 	0.76 
259.7 	0.76 
259.7 	0.76 
263.9 	0.76 
258.3 	0.50 
259.7 	0.50 
271.0 	1.01 
268.1 	1.01 
275.2 	1.26 
275.2 	0.76 
273.8 	1.76 
272.4 	1.51 
269.6 	1.51 
268.1 	1.26 
269.6 	1.26 
273.8 	1.51 
271.0 	1.51 
278.0 	0.76 
278.0 	1.26 
279.4 	1.26 
279.4 	1.26 
283.6 	1.01 
278.0 	1.76 
280.8 	1.26 
280.8 	1.01 
283.6 	1.01 
279.4 	1.51 
269.6 	1.51 
263.9 	0.76 
278.0 	0.00 
273.8 	0.00 
223.2 	0.00 
216.2 	0.25 
231.6 	0.25 
248.5 	0.50 
276.6 	0.50 
271.0 	1.76 
262.5 	1.51 
269.6 	1.51 
263.9 	1.26 
265.3 	1.01 
271.0 	0.25 
261.1 	0.00 
275.2 	1.26 
279.4 	0.76 
276.6 	0.76 
287.8 	0.76 
290.6 	0.25 
278.0 	0.50 
268.1 	0.50 
276.6 	1.26 
272.4 	0.00 
278.0 	0.25 
256.9 	0.25 
271.0 	0.25 
279.4 	0.25 
285.0 	0.50 
275.2 	0.25 
275.2 	0.50 
262.5 	0.50 
271.0 	0.25 
265.3 	0.50 
268.1 	0.50 
263.9 	0.76 
268.1 	0.00 
268.1 	0.00 
268.1 	0.00 
289.2 	0.76 
297.6 	0.76 
297.6 	0.50 
297.6 	1.01 
296.2 	0.00 
290.6 	0.25 
286.4 	0.25 
272.4 	0.25 
266.7 	0.76 
268.1 	1.01 
273.8 	1.26 
271.0 	0.76 
271.0 	1.01 
268.1 	1.01 
280.8 	0.76 
273.8 	0.76 
276.6 	0.25 
268.1 	0.50 
273.8 	0.50 
271.0 	0.50 
265.3 	0.00 
278.0 	0.50 
285.0 	0.76 
282.2 	0.50 
275.2 	0.76 
280.8 	0.76 
285.0 	0.25 
276.6 	1.26 
285.0 	0.76 
286.4 	1.26 
287.8 	0.76 
282.2 	1.01 
263.9 	1.01 
271.0 	1.01 
268.1 	0.76 
256.9 	1.01 
256.9 	0.50 
261.1 	0.50 
262.5 	1.51 
268.1 	1.51 
268.1 	1.76 
265.3 	1.76 
276.6 	1.01 
276.6 	2.01 
283.6 	1.51 
279.4 	0.76 
304.7 	1.01 
297.6 	1.26 
299.0 	1.26 
308.9 	1.26 
313.1 	1.51 
303.2 	1.51 
307.5 	1.01 
300.4 	1.26 
314.5 	0.50 
303.2 	0.50 
296.2 	0.76 
279.4 	0.00 
276.6 	0.00 
275.2 	0.00 
275.2 	0.00 
275.2 	0.00 
272.4 	0.00 
271.0 	0.00 
271.0 	0.00 
271.0 	0.00 
271.0 	0.00 
271.0 	0.00 
271.0 	0.00 
271.0 	0.00 
271.0 	0.00 
271.0 	0.00 
271.0 	0.00 
271.0 	0.00 
271.0 	0.25 
256.9 	0.00 
259.7 	0.50 
255.5 	0.25 
255.5 	0.25 
252.7 	0.00 
259.7 	0.00 
276.6 	0.00 
278.0 	0.25 
279.4 	0.76 
273.8 	0.50 
265.3 	1.01 
259.7 	0.76 
268.1 	1.76 
265.3 	1.01 
268.1 	1.51 
262.5 	1.01 
265.3 	1.26 
263.9 	1.26 
268.1 	1.26 
263.9 	1.51 
266.7 	1.01 
266.7 	1.51 
262.5 	1.26 
268.1 	1.76 
273.8 	1.26 
268.1 	1.51 
263.9 	1.01 
254.1 	1.01 
255.5 	1.01 
265.3 	0.76 
269.6 	1.01 
261.1 	1.26 
266.7 	1.26 
269.6 	0.76 
266.7 	0.76 
266.7 	2.01 
263.9 	2.01 
268.1 	2.01 
266.7 	1.51 
269.6 	1.26 
262.5 	1.51 
258.3 	1.26 
259.7 	1.01 
256.9 	1.76 
261.1 	1.01 
268.1 	1.26 
256.9 	2.01 
259.7 	2.27 
271.0 	2.01 
272.4 	1.76 
268.1 	1.26 
261.1 	1.01 
268.1 	1.76 
272.4 	2.01 
271.0 	2.27 
268.1 	2.52 
266.7 	2.52 
269.6 	1.76 
269.6 	1.51 
266.7 	1.76 
271.0 	1.51 
262.5 	1.51 
268.1 	2.01 
273.8 	1.26 
266.7 	2.27 
266.7 	2.27 
263.9 	2.27 
259.7 	2.01 
269.6 	1.76 
268.1 	2.52 
263.9 	2.01 
266.7 	2.27 
268.1 	2.27 
268.1 	2.27 
272.4 	1.26 
276.6 	1.26 
271.0 	1.76 
272.4 	1.01 
268.1 	1.01 
271.0 	1.01 
263.9 	0.25 
268.1 	0.50 
261.1 	1.01 
268.1 	1.01 
279.4 	1.01 
273.8 	0.25 
285.0 	0.76 
283.6 	0.50 
292.0 	0.25 
283.6 	0.50 
290.6 	0.76 
289.2 	0.76 
286.4 	0.25 
283.6 	0.50 
276.6 	0.50 
278.0 	0.50 
285.0 	0.50 
279.4 	0.25 
287.8 	1.01 
269.6 	0.50 
271.0 	1.51 
278.0 	1.51 
280.8 	1.26 
289.2 	0.76 
285.0 	1.01 
285.0 	1.01 
292.0 	1.51 
296.2 	0.76 
283.6 	1.76 
283.6 	2.01 
273.8 	1.51 
273.8 	2.01 
275.2 	1.76 
275.2 	1.76 
269.6 	1.51 
283.6 	1.51 
283.6 	1.51 
279.4 	1.76 
275.2 	0.76 
279.4 	1.26 
275.2 	0.50 
262.5 	0.50 
276.6 	0.76 
276.6 	0.00 
275.2 	0.25 
296.2 	1.01 
299.0 	1.01 
294.8 	1.01 
300.4 	1.26 
304.7 	1.26 
306.1 	1.26 
311.7 	1.01 
315.9 	1.01 
317.3 	1.01 
311.7 	0.76 
318.7 	0.76 
313.1 	1.26 
308.9 	1.76 
308.9 	2.01 
311.7 	1.76 
313.1 	1.76 
314.5 	1.51 
301.8 	1.76 
304.7 	2.27 
306.1 	1.76 
297.6 	0.76 
301.8 	0.50 
311.7 	1.51 
293.4 	1.26 
310.3 	1.01 
307.5 	0.50 
310.3 	1.51 
303.2 	1.51 
304.7 	1.01 
283.6 	1.26 
271.0 	1.51 
276.6 	1.01 
275.2 	0.25 
278.0 	0.25 
293.4 	1.01 
297.6 	0.76 
275.2 	0.50 
282.2 	0.50 
262.5 	0.76 
283.6 	1.01 
280.8 	1.26 
289.2 	1.51 
276.6 	0.76 
248.5 	0.25 
266.7 	0.76 
268.1 	1.01 
271.0 	1.01 
238.7 	1.26 
283.6 	2.27 
279.4 	1.76 
283.6 	1.51 
283.6 	1.76 
279.4 	2.01 
278.0 	1.26 
278.0 	1.26 
282.2 	0.50 
327.1 	1.26 
329.9 	0.50 
332.7 	0.76 
324.3 	0.76 
297.6 	0.50 
300.4 	0.50 
313.1 	1.01 
301.8 	0.76 
293.4 	0.50 
269.6 	0.00 
199.4 	0.00 
353.8 	0.76 
339.7 	0.50 
306.1 	1.76 
285.0 	0.76 
282.2 	1.01 
278.0 	1.01 
271.0 	1.51 
207.8 	0.25 
193.7 	0.76 
235.9 	0.50 
198.0 	0.50 
262.5 	1.01 
200.8 	1.76 
230.2 	1.51 
223.2 	1.26 
205.0 	1.51 
202.2 	1.51 
202.2 	2.01 
196.5 	2.27 
221.8 	2.01 
212.0 	2.27 
206.4 	2.52 
203.6 	1.51 
207.8 	2.01 
202.2 	1.76 
210.6 	2.01 
203.6 	2.27 
205.0 	2.77 
212.0 	3.02 
202.2 	2.52 
217.6 	1.76 
202.2 	1.51 
221.8 	1.26 
216.2 	1.26 
213.4 	2.27 
212.0 	2.52 
207.8 	2.01 
210.6 	2.27 
216.2 	1.26 
202.2 	2.52 
212.0 	2.01 
210.6 	2.77 
212.0 	2.52 
209.2 	2.77 
209.2 	3.02 
195.1 	2.52 
209.2 	2.77 
213.4 	2.77 
205.0 	2.77 
233.1 	1.76 
212.0 	2.77 
213.4 	2.52 
226.0 	2.01 
220.4 	1.76 
209.2 	2.77 
213.4 	3.02 
196.5 	3.02 
203.6 	2.01 
200.8 	2.27 
223.2 	2.52 
214.8 	2.77 
219.0 	3.27 
213.4 	3.02 
192.3 	2.27 
196.5 	2.52 
192.3 	3.02 
203.6 	3.02 
195.1 	3.02 
206.4 	4.03 
214.8 	3.53 
203.6 	3.02 
200.8 	3.27 
212.0 	2.77 
199.4 	2.52 
213.4 	3.02 
210.6 	3.02 
212.0 	3.27 
202.2 	2.52 
206.4 	2.27 
202.2 	2.77 
205.0 	3.02 
206.4 	1.76 
227.4 	2.52 
212.0 	1.76 
207.8 	2.27 
209.2 	2.52 
203.6 	3.53 
205.0 	3.27 
202.2 	3.53 
212.0 	2.52 
209.2 	2.27 
209.2 	2.77 
205.0 	4.03 
228.8 	2.01 
214.8 	3.78 
214.8 	2.52 
213.4 	3.78 
206.4 	2.77 
196.5 	2.52 
206.4 	3.78 
220.4 	3.78 
209.2 	4.53 
209.2 	4.78 
221.8 	4.03 
213.4 	4.28 
210.6 	3.02 
220.4 	3.53 
216.2 	4.03 
210.6 	3.53 
216.2 	4.03 
209.2 	4.03 
207.8 	3.27 
202.2 	3.27 
210.6 	4.03 
216.2 	4.78 
231.6 	3.78 
214.8 	3.02 
214.8 	3.27 
214.8 	4.03 
231.6 	3.27 
221.8 	4.28 
213.4 	4.03 
210.6 	4.03 
217.6 	3.78 
223.2 	3.78 
206.4 	4.28 
216.2 	3.53 
214.8 	4.78 
213.4 	4.03 
216.2 	3.78 
214.8 	3.53 
216.2 	4.03 
214.8 	3.27 
213.4 	3.78 
209.2 	3.02 
216.2 	3.78 
217.6 	3.53 
221.8 	3.78 
210.6 	4.28 
206.4 	4.28 
207.8 	4.03 
210.6 	2.52 
237.3 	2.52 
214.8 	4.53 
210.6 	3.53 
227.4 	4.28 
207.8 	3.53 
217.6 	3.78 
216.2 	3.78 
193.7 	2.52 
216.2 	4.03 
207.8 	4.28 
223.2 	3.27 
206.4 	3.02 
227.4 	3.53 
223.2 	4.53 
213.4 	4.28 
206.4 	3.27 
214.8 	4.03 
213.4 	6.04 
224.6 	4.03 
227.4 	3.27 
227.4 	2.52 
220.4 	3.02 
219.0 	3.78 
233.1 	3.27 
235.9 	2.77 
207.8 	3.78 
212.0 	4.78 
221.8 	3.78 
241.5 	3.27 
240.1 	3.27 
262.5 	3.27 
227.4 	3.78 
248.5 	3.02 
240.1 	3.02 
224.6 	4.28 
216.2 	4.28 
228.8 	3.02 
207.8 	2.77 
210.6 	3.78 
205.0 	3.02 
216.2 	2.77 
220.4 	2.77 
217.6 	3.02 
220.4 	2.27 
214.8 	4.03 
223.2 	3.53 
205.0 	3.27 
203.6 	2.27 
202.2 	3.02 
206.4 	3.27 
209.2 	3.78 
240.1 	3.02 
217.6 	3.53 
219.0 	2.77 
209.2 	3.53 
212.0 	2.77 
223.2 	2.52 
212.0 	3.02 
219.0 	2.77 
217.6 	2.77 
205.0 	2.27 
214.8 	2.77 
209.2 	2.77 
212.0 	2.52 
213.4 	1.51 
220.4 	2.27 
212.0 	2.77 
210.6 	2.52 
199.4 	2.27 
220.4 	2.77 
213.4 	2.01 
219.0 	2.77 
212.0 	2.52 
200.8 	2.27 
230.2 	1.51 
235.9 	1.51 
227.4 	1.51 
214.8 	1.51 
233.1 	2.01 
213.4 	1.51 
241.5 	0.50 
249.9 	1.01 
252.7 	1.76 
254.1 	2.01 
255.5 	1.26 
273.8 	2.77 
311.7 	1.26 
320.1 	1.26 
276.6 	2.01 
286.4 	1.51 
287.8 	1.76 
286.4 	1.01 
266.7 	1.51 
283.6 	0.76 
307.5 	0.25 
271.0 	1.26 
235.9 	0.25 
271.0 	1.01 
259.7 	1.51 
271.0 	1.51 
271.0 	2.27 
279.4 	2.27 
271.0 	1.76 
252.7 	0.50 
242.9 	0.50 
268.1 	2.52 
256.9 	1.51 
227.4 	1.26 
210.6 	0.50 
272.4 	1.26 
266.7 	2.52 
273.8 	2.52 
255.5 	3.02 
269.6 	2.01 
255.5 	2.77 
266.7 	2.52 
230.2 	1.76 
249.9 	1.51 
248.5 	1.76 
247.1 	1.76 
248.5 	1.26 
212.0 	1.76 
226.0 	2.27 
219.0 	1.01 
230.2 	2.01 
238.7 	1.26 
231.6 	1.51 
244.3 	2.01 
248.5 	2.27 
244.3 	1.51 
252.7 	1.76 
241.5 	1.51 
247.1 	1.01 
258.3 	1.76 
235.9 	2.27 
216.2 	2.01 
230.2 	2.77 
213.4 	1.51 
214.8 	1.76 
231.6 	1.51 
224.6 	1.76 
223.2 	2.27 
213.4 	2.01 
219.0 	1.26 
223.2 	1.51 
223.2 	1.51 
235.9 	1.01 
245.7 	0.76 
234.5 	0.25 
259.7 	0.50 
256.9 	0.25 
259.7 	0.50 
258.3 	0.76 
279.4 	2.01 
331.3 	0.76 
342.6 	0.76 
335.5 	1.01 
335.5 	0.00 
335.5 	0.00 
346.8 	0.76 
5.6 	2.27 
4.2 	3.27 
355.2 	3.27 
1.4 	4.03 
11.2 	3.02 
9.8 	2.77 
2.8 	2.77 
339.7 	2.27 
345.4 	3.27 
348.2 	3.02 
348.2 	1.51 
346.8 	2.77 
344.0 	2.27 
349.6 	1.76 
2.8 	2.01 
8.4 	2.01 
355.2 	2.01 
346.8 	3.02 
344.0 	3.53 
344.0 	3.53 
348.2 	2.77 
4.2 	2.01 
8.4 	2.27 
353.8 	2.27 
348.2 	2.77 
345.4 	3.02 
346.8 	3.02 
344.0 	3.02 
345.4 	2.52 
342.6 	2.52 
342.6 	3.27 
336.9 	1.51 
321.5 	1.76 
317.3 	2.27 
325.7 	1.26 
325.7 	1.26 
327.1 	1.51 
341.2 	2.27 
342.6 	2.77 
338.3 	2.27 
338.3 	2.01 
345.4 	2.27 
339.7 	1.51 
332.7 	1.51 
345.4 	2.77 
344.0 	3.53 
346.8 	3.53 
345.4 	3.53 
342.6 	3.27 
345.4 	2.77 
338.3 	2.52 
338.3 	2.27 
341.2 	2.77 
341.2 	2.01 
341.2 	2.01 
341.2 	2.27 
338.3 	2.52 
332.7 	2.01 
336.9 	1.51 
336.9 	1.51 
336.9 	2.52 
341.2 	2.01 
341.2 	2.52 
344.0 	2.52 
344.0 	2.52 
342.6 	2.27 
342.6 	1.26 
344.0 	1.76 
341.2 	2.77 
341.2 	2.27 
339.7 	2.77 
345.4 	2.77 
341.2 	2.52 
341.2 	2.01 
338.3 	1.51 
344.0 	1.76 
332.7 	0.50 
322.9 	0.76 
344.0 	0.76 
342.6 	1.26 
334.1 	1.51 
334.1 	0.76 
318.7 	0.76 
327.1 	0.50 
331.3 	1.01 
328.5 	1.26 
336.9 	1.26 
336.9 	1.01 
327.1 	1.01 
338.3 	1.01 
324.3 	0.25 
328.5 	0.25 
327.1 	0.00 
335.5 	0.76 
346.8 	0.76 
335.5 	1.01 
329.9 	1.01 
339.7 	1.76 
338.3 	1.76 
336.9 	2.01 
339.7 	1.51 
341.2 	0.50 
341.2 	0.50 
341.2 	1.01 
341.2 	0.76 
336.9 	1.51 
339.7 	0.76 
336.9 	1.51 
335.5 	1.26 
334.1 	1.01 
334.1 	1.26 
334.1 	1.26 
334.1 	0.76 
334.1 	1.01 
339.7 	1.01 
338.3 	0.76 
338.3 	0.50 
338.3 	0.25 
338.3 	0.00 
338.3 	0.00 
338.3 	0.25 
338.3 	0.25 
338.3 	0.00 
338.3 	0.00 
338.3 	0.00 
338.3 	0.00 
338.3 	0.00 
338.3 	0.00 
338.3 	0.00 
338.3 	0.00 
338.3 	0.00 
338.3 	0.00 
338.3 	0.00 
338.3 	0.00 
338.3 	0.00 
338.3 	0.25 
339.7 	0.00 
339.7 	0.00 
339.7 	0.00 
339.7 	0.00 
339.7 	0.00 
339.7 	0.00 
339.7 	0.00 
339.7 	0.00 
339.7 	0.00 
339.7 	0.00 
339.7 	0.00 
331.3 	0.00 
325.7 	0.00 
325.7 	0.00 
325.7 	0.00 
325.7 	0.00 
324.3 	0.00 
320.1 	0.25 
320.1 	0.00 
307.5 	0.25 
304.7 	0.00 
304.7 	0.50 
304.7 	0.50 
303.2 	0.00 
301.8 	0.00 
300.4 	0.00 
300.4 	0.25 
300.4 	0.00 
299.0 	0.00 
282.2 	0.50 
275.2 	0.25 
268.1 	0.50 
262.5 	0.25 
271.0 	0.00 
259.7 	0.00 
234.5 	0.00 
235.9 	0.00 
235.9 	0.00 
235.9 	0.00 
245.7 	0.25 
249.9 	0.00 
256.9 	0.76 
258.3 	0.00 
261.1 	0.25 
261.1 	1.01 
262.5 	0.00 
248.5 	0.00 
249.9 	0.00 
249.9 	0.00 
276.6 	0.50 
278.0 	0.00 
278.0 	0.00 
278.0 	0.25 
278.0 	0.25 
287.8 	0.50 
304.7 	0.25 
303.2 	0.76 
301.8 	0.00 
310.3 	0.00 
315.9 	0.76 
308.9 	1.51 
313.1 	1.51 
311.7 	1.26 
313.1 	1.01 
317.3 	0.76 
300.4 	1.01 
300.4 	0.25 
299.0 	0.00 
299.0 	0.00 
289.2 	0.00 
285.0 	0.50 
285.0 	0.50 
289.2 	0.25 
290.6 	0.25 
294.8 	0.00 
300.4 	0.25 
300.4 	0.00 
306.1 	0.50 
307.5 	0.00 
308.9 	0.00 
307.5 	0.25 
307.5 	0.25 
304.7 	0.00 
304.7 	0.00 
303.2 	0.00 
300.4 	0.00 
300.4 	0.00 
300.4 	0.00 
300.4 	0.00 
300.4 	0.00 
300.4 	0.00 
300.4 	0.00 
300.4 	0.00 
300.4 	0.00 
300.4 	0.00 
255.5 	0.00 
240.1 	0.00 
240.1 	0.00 
240.1 	0.00 
240.1 	0.00 
240.1 	0.00 
240.1 	0.00 
240.1 	0.00 
240.1 	0.00 
240.1 	0.00 
240.1 	0.00 
240.1 	0.00 
240.1 	0.00 
240.1 	0.00 
240.1 	0.00 
244.3 	0.00 
272.4 	0.00 
272.4 	0.00 
272.4 	0.00 
272.4 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
273.8 	0.00 
289.2 	0.50 
329.9 	0.50 
329.9 	0.00 
329.9 	0.00 
329.9 	0.25 
329.9 	1.01 
329.9 	0.50 
329.9 	0.50 
329.9 	1.01 
329.9 	1.01 
329.9 	1.01 
329.9 	0.50 
328.5 	0.50 
329.9 	0.00 
329.9 	0.50 
329.9 	0.00 
329.9 	0.50 
329.9 	0.00 
329.9 	0.25 
325.7 	0.00 
325.7 	0.00 
325.7 	0.00 
322.9 	0.00 
322.9 	0.25 
327.1 	0.00 
324.3 	0.00 
321.5 	0.25 
321.5 	0.00 
321.5 	0.00 
310.3 	0.76 
307.5 	0.76 
307.5 	0.76 
308.9 	0.50 
307.5 	0.00 
307.5 	0.00 
307.5 	0.00 
307.5 	0.00 
307.5 	0.00 
304.7 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
280.8 	0.00 
283.6 	0.00 
297.6 	0.00 
297.6 	0.00 
297.6 	0.00 
297.6 	0.00 
297.6 	0.00 
296.2 	0.00 
294.8 	0.00 
294.8 	0.00 
294.8 	0.00 
294.8 	0.00 
294.8 	0.00 
294.8 	0.00 
294.8 	0.00 
294.8 	0.00 
294.8 	0.00 
294.8 	0.00 
294.8 	0.00 
299.0 	0.00 
304.7 	0.00 
304.7 	0.50 
297.6 	0.25 
307.5 	0.00 
313.1 	0.00 
314.5 	0.50 
314.5 	0.25 
314.5 	0.25 
322.9 	0.76 
322.9 	0.76 
317.3 	0.00 
325.7 	0.76 
304.7 	0.25 
314.5 	0.50 
317.3 	0.50 
341.2 	1.01 
341.2 	1.01 
338.3 	1.01 
336.9 	1.51 
321.5 	1.26 
320.1 	0.76 
338.3 	0.76 
331.3 	1.01 
315.9 	1.01 
315.9 	0.76 
308.9 	0.76 
324.3 	0.50 
303.2 	0.76 
320.1 	0.76 
332.7 	1.01 
329.9 	1.01 
329.9 	1.01 
322.9 	0.76 
336.9 	0.50 
338.3 	0.25 
328.5 	0.00 
306.1 	0.00 
324.3 	0.76 
335.5 	0.76 
334.1 	1.26 
14.0 	1.76 
21.1 	1.51 
21.1 	1.26 
349.6 	0.76 
338.3 	1.01 
338.3 	0.76 
339.7 	1.01 
341.2 	1.26 
342.6 	1.01 
338.3 	1.01 
342.6 	1.01 
346.8 	0.25 
348.2 	0.25 
25.3 	0.76 
35.1 	1.01 
37.9 	0.76 
37.9 	0.50 
60.4 	0.50 
73.0 	0.25 
74.4 	0.50 
75.8 	0.25 
85.6 	0.50 
96.9 	0.25 
98.3 	0.00 
99.7 	0.00 
98.3 	0.00 
165.7 	0.25 
214.8 	0.76 
190.9 	0.76 
183.9 	0.76 
205.0 	0.76 
198.0 	0.76 
181.1 	1.26 
169.9 	1.01 
151.6 	1.01 
188.1 	2.01 
192.3 	3.02 
193.7 	2.27 
181.1 	2.52 
195.1 	2.77 
206.4 	2.27 
195.1 	2.27 
196.5 	2.52 
198.0 	3.53 
190.9 	3.02 
199.4 	2.77 
196.5 	2.77 
196.5 	2.77 
185.3 	1.76 
202.2 	2.27 
207.8 	1.76 
212.0 	1.76 
192.3 	2.27 
199.4 	1.26 
200.8 	2.27 
186.7 	3.02 
189.5 	3.02 
210.6 	2.52 
198.0 	2.52 
196.5 	2.52 
183.9 	2.52 
190.9 	3.02 
192.3 	2.52 
186.7 	1.76 
178.3 	2.77 
200.8 	2.27 
185.3 	1.51 
195.1 	2.01 
185.3 	3.27 
189.5 	2.01 
202.2 	3.27 
205.0 	2.77 
186.7 	2.77 
189.5 	2.77 
188.1 	3.02 
206.4 	3.02 
193.7 	1.01 
203.6 	2.01 
217.6 	2.01 
207.8 	2.27 
228.8 	2.01 
206.4 	2.77 
195.1 	3.27 
195.1 	2.77 
212.0 	2.77 
209.2 	2.77 
205.0 	3.02 
189.5 	3.27 
205.0 	2.01 
207.8 	2.01 
181.1 	2.01 
203.6 	2.77 
188.1 	2.27 
193.7 	2.77 
207.8 	3.02 
196.5 	3.27 
192.3 	4.28 
198.0 	4.28 
200.8 	3.78 
213.4 	2.77 
203.6 	3.27 
205.0 	3.53 
193.7 	3.02 
226.0 	2.77 
210.6 	3.78 
202.2 	2.52 
212.0 	3.53 
205.0 	3.27 
198.0 	3.27 
220.4 	2.52 
210.6 	3.27 
198.0 	3.53 
213.4 	3.02 
219.0 	2.52 
216.2 	3.27 
214.8 	2.77 
209.2 	4.28 
217.6 	4.28 
214.8 	2.52 
219.0 	3.02 
210.6 	4.03 
216.2 	3.02 
224.6 	2.52 
205.0 	3.27 
228.8 	3.53 
207.8 	4.28 
216.2 	4.53 
221.8 	4.28 
221.8 	2.77 
212.0 	3.78 
214.8 	3.53 
213.4 	3.53 
213.4 	3.27 
219.0 	3.53 
217.6 	3.27 
210.6 	3.02 
195.1 	3.02 
216.2 	3.27 
206.4 	2.27 
202.2 	2.52 
205.0 	2.27 
212.0 	3.53 
206.4 	3.02 
210.6 	3.27 
195.1 	3.02 
210.6 	4.28 
206.4 	3.27 
223.2 	2.77 
196.5 	4.28 
205.0 	4.53 
219.0 	4.03 
214.8 	3.02 
219.0 	3.02 
214.8 	3.53 
219.0 	4.03 
220.4 	4.53 
233.1 	4.78 
209.2 	4.78 
220.4 	4.28 
228.8 	3.78 
216.2 	3.53 
220.4 	4.03 
216.2 	2.77 
195.1 	3.02 
230.2 	4.03 
220.4 	4.53 
193.7 	4.28 
217.6 	4.78 
221.8 	4.78 
227.4 	4.28 
217.6 	4.53 
206.4 	3.53 
207.8 	4.53 
216.2 	4.78 
199.4 	4.28 
240.1 	3.53 
210.6 	4.03 
227.4 	3.27 
207.8 	3.78 
226.0 	3.27 
221.8 	3.78 
209.2 	3.78 
220.4 	3.53 
237.3 	3.78 
216.2 	3.27 
245.7 	2.27 
269.6 	4.03 
224.6 	2.01 
240.1 	1.26 
268.1 	3.27 
245.7 	2.01 
258.3 	3.78 
271.0 	5.04 
262.5 	3.53 
266.7 	4.28 
252.7 	3.02 
244.3 	3.27 
255.5 	2.27 
240.1 	2.52 
271.0 	4.03 
268.1 	2.27 
261.1 	1.76 
269.6 	2.77 
271.0 	1.01 
207.8 	0.76 
261.1 	2.01 
237.3 	1.01 
259.7 	1.51 
266.7 	1.76 
233.1 	1.01 
226.0 	1.01 
275.2 	0.50 
276.6 	1.51 
279.4 	1.26 
286.4 	2.27 
278.0 	2.01 
269.6 	2.27 
273.8 	2.52 
279.4 	3.27 
283.6 	3.27 
271.0 	2.27 
283.6 	2.01 
262.5 	1.51 
263.9 	1.01 
263.9 	0.76 
283.6 	2.27 
286.4 	2.01 
294.8 	0.50 
286.4 	0.50 
290.6 	0.50 
294.8 	0.25 
280.8 	1.01 
276.6 	0.25 
301.8 	1.26 
314.5 	1.26 
311.7 	2.01 
315.9 	2.01 
334.1 	2.52 
339.7 	3.53 
334.1 	3.02 
341.2 	3.78 
342.6 	3.53 
341.2 	3.27 
344.0 	3.27 
334.1 	2.77 
328.5 	2.27 
342.6 	1.51 
327.1 	1.26 
321.5 	1.01 
300.4 	1.76 
317.3 	1.26 
301.8 	2.52 
311.7 	2.27 
342.6 	3.53 
348.2 	4.28 
349.6 	3.27 
342.6 	3.27 
345.4 	2.77 
355.2 	2.52 
341.2 	2.52 
349.6 	4.03 
341.2 	4.03 
342.6 	4.53 
345.4 	3.78 
339.7 	4.03 
338.3 	3.53 
339.7 	3.02 
334.1 	1.76 
341.2 	2.01 
336.9 	1.26 
327.1 	0.76 
324.3 	1.26 
338.3 	2.77 
334.1 	2.52 
320.1 	1.76 
321.5 	1.01 
339.7 	1.51 
342.6 	1.76 
342.6 	1.51 
322.9 	0.25 
307.5 	0.00 
306.1 	0.00 
301.8 	1.01 
317.3 	0.76 
335.5 	2.01 
345.4 	5.04 
339.7 	3.02 
338.3 	3.27 
339.7 	3.27 
336.9 	2.01 
315.9 	2.01 
331.3 	2.01 
308.9 	2.27 
322.9 	2.77 
329.9 	2.52 
335.5 	2.27 
322.9 	2.01 
322.9 	2.27 
329.9 	2.52 
334.1 	3.02 
335.5 	2.52 
336.9 	3.02 
332.7 	3.53 
334.1 	2.77 
341.2 	3.53 
342.6 	3.27 
324.3 	2.27 
339.7 	2.52 
342.6 	3.27 
341.2 	3.53 
339.7 	3.78 
342.6 	4.28 
342.6 	4.28 
344.0 	5.04 
345.4 	4.28 
344.0 	3.78 
341.2 	3.78 
345.4 	3.78 
344.0 	4.03 
344.0 	4.03 
351.0 	3.78 
349.6 	3.02 
346.8 	3.78 
342.6 	3.53 
